"","Buena.2","Buena.0","Buena.1","Buena.3","Buena.4","Mala.2","Mala.0","Mala.1","Mala.3","Mala.4","Regular.2","Regular.0","Regular.1","Regular.3","Regular.4"
"17",0.0767087478142408,0.0071916130856854,0.0213978480381744,0.0825663792600524,0.0519338396491727,0.088015315888744,0.16525839272861,0.112951929554547,0.00225247246432779,0.00125014328149952,0.125060139096122,0.0331767678584997,0.128401448948915,0.0763321217250419,0.0275028406063675
"18",0.0767077994005659,0.00719144510758507,0.0213975147325046,0.0825658221303433,0.0519335340327787,0.0880153082850966,0.165259751092086,0.112952234665032,0.00225240505664994,0.00125012911847125,0.125060454448894,0.0331766851984416,0.128401915366436,0.0763323108564586,0.0275026905086557
"19",0.0767072981823098,0.00719135619380305,0.0213973388949553,0.082565531754388,0.0519333806926867,0.0880153020129411,0.165260465107387,0.112952391953954,0.00225236997184258,0.00125012229584799,0.125060617985171,0.0331766409952296,0.128402157159387,0.076332411152207,0.0275026156478903
"20",0.0767070366305334,0.00719130920459155,0.0213972464467937,0.0825653832005012,0.051933303298742,0.0880152967995623,0.165260837919016,0.112952472480677,0.00225235146262688,0.00125011889308592,0.125060703129994,0.0331766171526333,0.128402283400973,0.0763324636211862,0.0275025763590833
"21",0.0767069014757512,0.0071912846841125,0.0213971983263638,0.0825653071493155,0.0519332632664958,0.0880152935813457,0.165261031224359,0.11295251398741,0.00225234173124144,0.00125011710723106,0.125060747498934,0.033176604567086,0.128402349352071,0.0763324907415196,0.0275025553067635
"22",0.076706831733843,0.00719127201335167,0.0213971734442148,0.082565267779896,0.0519332422037224,0.0880152919771137,0.165261131230319,0.112952535589157,0.00225233666593303,0.00125011615030743,0.125060770585885,0.03317659807092,0.128402383689278,0.0763325047197691,0.0275025441462894
"23",0.0767067955923188,0.00719126547504778,0.0213971605794432,0.0825652472163329,0.0519332311168405,0.0880152912487798,0.165261183069777,0.112952546879628,0.00225233404675945,0.00125011564301316,0.125060782578605,0.0331765947432543,0.128402401510177,0.076332511955369,0.0275025383446546
"24",0.0767067767811412,0.00719126208677988,0.0213971539040749,0.0825652364616731,0.0519332253321091,0.0880152909061324,0.165261210019331,0.112952552770546,0.00225233269257297,0.00125011537930248,0.125060788804426,0.0331765930284198,0.128402410751674,0.0763325157202587,0.0275025353615576
"25",0.0767067669774412,0.00719126032323199,0.0213971504296556,0.0825652308583655,0.0519332223367414,0.0880152907280679,0.165261224048286,0.112952555832628,0.00225233198990262,0.00125011524370716,0.125060792037769,0.0331765921364055,0.128402415549212,0.0763325176831052,0.0275025338254802
"26",0.0767067618747819,0.00719125940413511,0.0213971486202062,0.0825652279503011,0.0519332207882667,0.0880152906302059,0.165261231347847,0.112952557420749,0.00225233162417428,0.00125011517388547,0.125060793718141,0.033176591670319,0.128402418043109,0.0763325187052181,0.0275025330286599
"27",0.0767067592237302,0.0071912589257608,0.0213971476789781,0.0825652264428464,0.0519332199855031,0.0880152905770238,0.165261235141687,0.112952558244575,0.00225233143370591,0.00125011513766636,0.125060794591741,0.0331765914271264,0.128402419340209,0.0763325192363544,0.0275025326130927
"28",0.0767067578475004,0.00719125867722471,0.0213971471900226,0.0825652256605378,0.0519332195679596,0.0880152905491621,0.165261237112118,0.112952558672526,0.00225233133462927,0.00125011511877694,0.125060795045875,0.0331765913006922,0.12840242001465,0.0763325195120548,0.0275025323962707
"29",0.0767067571328358,0.00719125854820316,0.0213971469361333,0.0825652252538943,0.0519332193505218,0.0880152905349304,0.165261238135553,0.112952558895069,0.00225233128316027,0.00125011510892139,0.125060795281891,0.033176591235109,0.128402420365145,0.0763325196551967,0.0275025322834359
"30",0.0767067567614527,0.00719125848120336,0.0213971468042567,0.0825652250423669,0.0519332192373814,0.0880152905276758,0.16526123866734,0.11295255901081,0.00225233125643509,0.00125011510379254,0.125060795404528,0.0331765912010876,0.128402420547237,0.0763325197295741,0.027502532224857
"31",0.0767067565683781,0.00719125844638619,0.0213971467357197,0.0825652249323652,0.0519332191785889,0.0880152905239306,0.165261238943753,0.112952559070976,0.00225233124255334,0.00125011510112986,0.125060795468252,0.0331765911834158,0.128402420641844,0.0763325197682419,0.0275025321944637
"32",0.0767067564680062,0.00719125842828545,0.0213971467000911,0.0825652248751967,0.0519332191480585,0.0880152905219742,0.165261239087434,0.112952559102238,0.00225233123533891,0.00125011509974835,0.125060795501367,0.0331765911742266,0.128402420691008,0.0763325197883453,0.0275025321786814
"33",0.0767067564158406,0.00719125841887559,0.0213971466815712,0.0825652248454971,0.0519332191322017,0.0880152905209494,0.165261239162109,0.112952559118479,0.00225233123158854,0.00125011509903097,0.125060795518577,0.0331765911694476,0.12840242071656,0.076332519798794,0.0275025321704779
"34",0.0767067563887344,0.00719125841398506,0.0213971466719465,0.0825652248300675,0.0519332191239619,0.0880152905204147,0.165261239200915,0.112952559126918,0.00225233122963907,0.00125011509865808,0.125060795527521,0.0331765911669632,0.12840242072984,0.0763325198042233,0.027502532166212
"35",0.0767067563746497,0.00719125841144385,0.0213971466669452,0.0825652248220495,0.0519332191196787,0.0880152905201372,0.165261239221079,0.112952559131304,0.00225233122862594,0.00125011509846418,0.12506079553217,0.0331765911656723,0.128402420736742,0.0763325198070444,0.0275025321639941
"36",0.0767067563673306,0.00719125841012341,0.0213971466643464,0.0825652248178823,0.0519332191174522,0.0880152905199934,0.165261239231558,0.112952559133583,0.00225233122809949,0.00125011509836337,0.125060795534585,0.0331765911650017,0.128402420740328,0.0763325198085103,0.0275025321628416
"37",0.0767067563635268,0.00719125840943724,0.0213971466629958,0.0825652248157164,0.0519332191162951,0.0880152905199188,0.165261239237004,0.112952559134768,0.00225233122782593,0.00125011509831098,0.12506079553584,0.0331765911646532,0.128402420742192,0.0763325198092722,0.0275025321622428
"38",0.07670675636155,0.00719125840908064,0.021397146662294,0.0825652248145907,0.0519332191156938,0.0880152905198801,0.165261239239834,0.112952559135384,0.00225233122768377,0.00125011509828376,0.125060795536493,0.0331765911644721,0.128402420743161,0.0763325198096681,0.0275025321619316
"39",0.0767067563605226,0.00719125840889531,0.0213971466619292,0.0825652248140058,0.0519332191153813,0.0880152905198599,0.165261239241305,0.112952559135704,0.00225233122760989,0.00125011509826962,0.125060795536832,0.033176591164378,0.128402420743664,0.0763325198098739,0.0275025321617699
"40",0.0767067563599887,0.00719125840879899,0.0213971466617396,0.0825652248137018,0.0519332191152189,0.0880152905198494,0.165261239242069,0.11295255913587,0.0022523312275715,0.00125011509826227,0.125060795537008,0.0331765911643291,0.128402420743926,0.0763325198099808,0.0275025321616859
"41",0.0767067563597113,0.00719125840874894,0.0213971466616411,0.0825652248135438,0.0519332191151346,0.088015290519844,0.165261239242466,0.112952559135956,0.00225233122755154,0.00125011509825845,0.1250607955371,0.0331765911643037,0.128402420744062,0.0763325198100364,0.0275025321616422
"42",0.0767067563595671,0.00719125840872293,0.0213971466615899,0.0825652248134617,0.0519332191150907,0.0880152905198412,0.165261239242672,0.112952559136001,0.00225233122754117,0.00125011509825646,0.125060795537147,0.0331765911642904,0.128402420744132,0.0763325198100653,0.0275025321616195
"43",0.0767067563594921,0.00719125840870941,0.0213971466615633,0.0825652248134191,0.0519332191150679,0.0880152905198397,0.16526123924278,0.112952559136024,0.00225233122753578,0.00125011509825543,0.125060795537172,0.0331765911642836,0.128402420744169,0.0763325198100803,0.0275025321616077
"44",0.0767067563594532,0.00719125840870239,0.0213971466615495,0.0825652248133969,0.0519332191150561,0.0880152905198389,0.165261239242836,0.112952559136037,0.00225233122753298,0.0012501150982549,0.125060795537185,0.03317659116428,0.128402420744188,0.0763325198100881,0.0275025321616016
"45",0.0767067563594329,0.00719125840869874,0.0213971466615423,0.0825652248133854,0.0519332191150499,0.0880152905198385,0.165261239242864,0.112952559136043,0.00225233122753153,0.00125011509825462,0.125060795537191,0.0331765911642782,0.128402420744198,0.0763325198100922,0.0275025321615984
"46",0.0767067563594224,0.00719125840869684,0.0213971466615386,0.0825652248133794,0.0519332191150467,0.0880152905198383,0.16526123924288,0.112952559136046,0.00225233122753077,0.00125011509825447,0.125060795537195,0.0331765911642772,0.128402420744203,0.0763325198100943,0.0275025321615967
"47",0.076706756359417,0.00719125840869585,0.0213971466615366,0.0825652248133763,0.051933219115045,0.0880152905198382,0.165261239242887,0.112952559136048,0.00225233122753038,0.0012501150982544,0.125060795537197,0.0331765911642767,0.128402420744206,0.0763325198100954,0.0275025321615959
"48",0.0767067563594141,0.00719125840869534,0.0213971466615356,0.0825652248133746,0.0519332191150442,0.0880152905198381,0.165261239242891,0.112952559136049,0.00225233122753017,0.00125011509825436,0.125060795537198,0.0331765911642764,0.128402420744207,0.0763325198100959,0.0275025321615954
"49",0.0767067563594127,0.00719125840869508,0.0213971466615351,0.0825652248133738,0.0519332191150437,0.0880152905198381,0.165261239242894,0.112952559136049,0.00225233122753007,0.00125011509825434,0.125060795537198,0.0331765911642763,0.128402420744208,0.0763325198100962,0.0275025321615952
"50",0.0767067563594119,0.00719125840869493,0.0213971466615348,0.0825652248133733,0.0519332191150435,0.0880152905198381,0.165261239242895,0.112952559136049,0.00225233122753001,0.00125011509825433,0.125060795537198,0.0331765911642762,0.128402420744208,0.0763325198100964,0.0275025321615951
"51",0.0767067563594115,0.00719125840869486,0.0213971466615347,0.0825652248133731,0.0519332191150434,0.0880152905198381,0.165261239242895,0.11295255913605,0.00225233122752998,0.00125011509825432,0.125060795537198,0.0331765911642762,0.128402420744208,0.0763325198100964,0.027502532161595
"52",0.0767067563594113,0.00719125840869483,0.0213971466615346,0.082565224813373,0.0519332191150433,0.0880152905198381,0.165261239242895,0.11295255913605,0.00225233122752997,0.00125011509825432,0.125060795537199,0.0331765911642762,0.128402420744209,0.0763325198100965,0.027502532161595
"53",0.0767067563594112,0.00719125840869481,0.0213971466615346,0.0825652248133729,0.0519332191150433,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752996,0.00125011509825432,0.125060795537199,0.0331765911642762,0.128402420744209,0.0763325198100965,0.027502532161595
"54",0.0767067563594111,0.00719125840869479,0.0213971466615346,0.0825652248133729,0.0519332191150433,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752996,0.00125011509825432,0.125060795537199,0.0331765911642762,0.128402420744209,0.0763325198100965,0.027502532161595
"55",0.0767067563594111,0.00719125840869479,0.0213971466615346,0.0825652248133729,0.0519332191150432,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642762,0.128402420744209,0.0763325198100965,0.027502532161595
"56",0.0767067563594111,0.00719125840869479,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.027502532161595
"57",0.0767067563594111,0.00719125840869479,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642762,0.128402420744209,0.0763325198100965,0.027502532161595
"58",0.0767067563594111,0.00719125840869479,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.027502532161595
"59",0.076706756359411,0.00719125840869479,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.027502532161595
"60",0.076706756359411,0.00719125840869479,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.027502532161595
"61",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.027502532161595
"62",0.076706756359411,0.00719125840869479,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.027502532161595
"63",0.0767067563594111,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.027502532161595
"64",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"65",0.076706756359411,0.00719125840869479,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.027502532161595
"66",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"67",0.076706756359411,0.00719125840869479,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.027502532161595
"68",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"69",0.076706756359411,0.00719125840869479,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.027502532161595
"70",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.027502532161595
"71",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.027502532161595
"72",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"73",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"74",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"75",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"76",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.027502532161595
"77",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"78",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"79",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"80",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"81",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.027502532161595
"82",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133728,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"83",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.0880152905198381,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"84",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"85",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"86",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133728,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"87",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"88",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133728,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"89",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133728,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"90",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"91",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"92",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133728,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"93",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133728,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"94",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537198,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"95",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"96",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133728,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"97",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133728,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537198,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"98",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"99",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133728,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"100",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133728,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537198,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"101",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"102",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133728,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"103",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133729,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
"104",0.076706756359411,0.00719125840869478,0.0213971466615345,0.0825652248133728,0.0519332191150432,0.088015290519838,0.165261239242896,0.11295255913605,0.00225233122752995,0.00125011509825432,0.125060795537199,0.0331765911642761,0.128402420744209,0.0763325198100965,0.0275025321615949
